Timestamp,deviceMake,deviceModel,Network provi.,NetworkType,RSRP,RSRQ,SINR,PCI,Downlink(Mbps),Uplink(Mbps),Velocity(km/h),Latitude,Longitude,Phone_Number
2026-02-02 05:29:25.422999999,samsung,SM-S901E , airtel,LTE (4G),-74,-10.0,-1.0,258.0,12.0,12.0,15.37,39.738215,-8.813366000000016,979-9777
2026-02-02 05:29:24.415999999,samsung,SM-S901E , airtel,LTE (4G),-74,-10.0,-1.0,258.0,10.0,10.0,12.42,39.738171,-8.813396000000012,374-1981
2026-02-02 05:29:23.407999999,samsung,SM-S901E , airtel,LTE (4G),-74,-10.0,-1.0,258.0,10.0,10.0,16.92,39.738156,-8.813417000000015,767-9765
2026-02-02 05:29:22.398999999,samsung,SM-S901E , airtel,LTE (4G),-92,-15.0,5.0,433.0,16.0,16.0,16.27,39.738121,-8.813438000000005,385-5688
2026-02-02 05:29:21.390999999,samsung,SM-S901E , airtel,LTE (4G),-92,-15.0,5.0,433.0,16.0,16.0,11.66,39.738087,-8.81344700000001,357-6039
2026-02-02 05:29:20.381999999,samsung,SM-S901E , airtel,LTE (4G),-92,-15.0,5.0,433.0,16.0,16.0,18.68,39.738066,-8.813450000000017,775-5956
2026-02-02 05:29:19.374999999,samsung,SM-S901E , airtel,LTE (4G),-92,-15.0,5.0,433.0,16.0,16.0,18.18,39.738015,-8.813466000000005,955-6698
2026-02-02 05:29:18.368999999,samsung,SM-S901E , airtel,LTE (4G),-92,-15.0,5.0,433.0,16.0,16.0,9.68,39.737958000000006,-8.813488000000007,372-8883
2026-02-02 05:29:17.360999999,samsung,SM-S901E , airtel,LTE (4G),-92,-15.0,5.0,433.0,16.0,16.0,23.33,39.737941000000006,-8.813496000000015,370-2892
2026-02-02 05:29:16.354999999,samsung,SM-S901E , airtel,LTE (4G),-92,-15.0,5.0,433.0,16.0,16.0,21.2,39.73789,-8.813514000000012,361-5864
2026-02-02 05:29:15.345999999,samsung,SM-S901E , airtel,LTE (4G),-92,-15.0,5.0,433.0,16.0,16.0,23.36,39.737845,-8.813556000000005,989-5969
2026-02-02 05:29:14.338999999,samsung,SM-S901E , airtel,LTE (4G),-85,-11.0,14.0,433.0,16.0,16.0,12.64,39.737784000000005,-8.813597000000016,364-6801
2026-02-02 05:29:13.318999999,samsung,SM-S901E , airtel,LTE (4G),-85,-11.0,14.0,433.0,16.0,16.0,13.32,39.737756000000005,-8.813612000000006,986-5575
2026-02-02 05:29:12.180999999,samsung,SM-S901E , airtel,LTE (4G),-85,-11.0,14.0,433.0,16.0,16.0,18.94,39.73772,-8.813600000000008,377-7399
2026-02-02 05:29:11.171999999,samsung,SM-S901E , airtel,LTE (4G),-85,-11.0,14.0,433.0,16.0,16.0,17.32,39.737677000000005,-8.813626000000014,348-3777
2026-02-02 05:29:10.163999999,samsung,SM-S901E , airtel,LTE (4G),-85,-11.0,14.0,433.0,16.0,16.0,16.16,39.737633,-8.813645000000008,996-9757
2026-02-02 05:29:09.151999999,samsung,SM-S901E , airtel,LTE (4G),-81,-10.0,16.0,433.0,16.0,16.0,16.63,39.737593,-8.81366700000001,402-1942
2026-02-02 05:29:08.145999999,samsung,SM-S901E , airtel,LTE (4G),-81,-10.0,16.0,433.0,16.0,16.0,18.61,39.737554,-8.813692000000017,366-4225
2026-02-02 05:29:07.139999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,17.82,39.737518,-8.813721000000015,385-8997
2026-02-02 05:29:06.132999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,19.62,39.737480000000005,-8.813743000000017,997-9867
2026-02-02 05:29:05.126999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,18.97,39.737434,-8.81377400000001,756-7567
2026-02-02 05:29:04.121999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,19.33,39.737389,-8.813799000000017,798-6975
2026-02-02 05:29:03.111999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,19.8,39.737305000000006,-8.813856000000015,373-2053
2026-02-02 05:29:02.097999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,18.07,39.737262,-8.813879000000014,401-4007
2026-02-02 05:29:01.082999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,18.79,39.737223,-8.813898000000009,795-7968
2026-02-02 05:29:00.073999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,18.86,39.737179,-8.813923000000017,413-4831
2026-02-02 05:28:59.062999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,18.14,39.737146,-8.813943000000009,798-6788
2026-02-02 05:28:58.051999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,20.16,39.737106,-8.813964000000013,797-5559
2026-02-02 05:28:57.039999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,20.56,39.73706,-8.813986000000014,395-6369
2026-02-02 05:28:56.023999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,18.54,39.737011,-8.814008000000015,786-9587
2026-02-02 05:28:55.015999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,19.22,39.736969,-8.814033000000009,767-7779
2026-02-02 05:28:54.004999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,19.8,39.736925,-8.81406100000001,768-5979
2026-02-02 05:28:52.996999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,19.08,39.736878,-8.81408900000001,349-1756
2026-02-02 05:28:51.986999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,23.26,39.736831,-8.814113000000006,366-5918
2026-02-02 05:28:50.978999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,13.21,39.736777,-8.814143000000016,365-1664
2026-02-02 05:28:49.970999999,samsung,SM-S901E , airtel,LTE (4G),-85,-8.0,18.0,412.0,16.0,16.0,9.29,39.736741,-8.814156000000011,394-3791
2026-02-02 05:28:48.963999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.15,39.736716,-8.814170000000004,380-7321
2026-02-02 05:28:47.955999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.51,39.736669000000006,-8.81419600000001,353-3351
2026-02-02 05:28:46.945999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.23,39.736632,-8.814214000000007,766-5859
2026-02-02 05:28:45.937999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.02,39.736587,-8.814244000000016,358-5826
2026-02-02 05:28:44.928999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.62,39.736539,-8.814272000000017,336-2829
2026-02-02 05:28:43.918999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.76,39.736495000000005,-8.814290000000014,393-7826
2026-02-02 05:28:42.911999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.48,39.736451,-8.81431400000001,987-8996
2026-02-02 05:28:41.903999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.98,39.736409,-8.814338000000006,416-5341
2026-02-02 05:28:40.895999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,17.6,39.736361,-8.814366000000007,998-6995
2026-02-02 05:28:39.883999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.8,39.736320000000006,-8.814383000000007,409-3786
2026-02-02 05:28:38.869999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,18.79,39.736282,-8.814423000000005,977-5688
2026-02-02 05:28:37.861999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.7,39.736236000000005,-8.814445000000006,779-9869
2026-02-02 05:28:36.855999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.34,39.736192,-8.814470000000014,789-5776
2026-02-02 05:28:35.847999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.91,39.736146000000005,-8.814490000000006,337-6851
2026-02-02 05:28:34.838999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.7,39.736102,-8.81451700000001,381-5047
2026-02-02 05:28:33.831999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.01,39.736057,-8.81454500000001,985-7599
2026-02-02 05:28:32.822999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,21.02,39.736017,-8.814568000000008,799-7578
2026-02-02 05:28:31.815999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.05,39.735973,-8.814594000000014,757-9776
2026-02-02 05:28:30.806999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.52,39.735925,-8.814623000000012,347-9738
2026-02-02 05:28:29.795999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.92,39.735878,-8.814651000000012,797-8659
2026-02-02 05:28:28.784999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.73,39.735831000000005,-8.81468000000001,407-7258
2026-02-02 05:28:27.771999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.16,39.735783,-8.814711000000017,775-5885
2026-02-02 05:28:26.759999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,21.46,39.735733,-8.814733000000018,378-8342
2026-02-02 05:28:25.750999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.52,39.735685,-8.814758000000012,788-9998
2026-02-02 05:28:24.742999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.34,39.735638,-8.814786000000012,766-7676
2026-02-02 05:28:23.723999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.12,39.735595,-8.814819000000014,409-7034
2026-02-02 05:28:22.703999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.74,39.735542,-8.814845000000005,777-9557
2026-02-02 05:28:21.692999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,22.32,39.735504000000006,-8.814870000000013,355-7251
2026-02-02 05:28:20.683999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.81,39.735457,-8.814892000000015,976-6658
2026-02-02 05:28:19.675999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,21.02,39.735407,-8.814928000000009,375-8238
2026-02-02 05:28:18.667999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.45,39.735367,-8.814953000000017,388-8282
2026-02-02 05:28:17.658999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,21.89,39.735329,-8.814981000000017,367-2227
2026-02-02 05:28:16.649999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.84,39.735277,-8.815005000000014,768-9887
2026-02-02 05:28:15.640999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.95,39.735232,-8.815030000000007,999-6779
2026-02-02 05:28:14.632999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,20.34,39.73518,-8.815053000000006,335-3880
2026-02-02 05:28:13.625999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,21.96,39.735137,-8.815079000000011,766-7997
2026-02-02 05:28:12.618999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,19.26,39.735086,-8.815098000000006,376-5375
2026-02-02 05:28:11.610999999,samsung,SM-S901E , airtel,LTE (4G),-95,-20.0,-2.0,412.0,16.0,16.0,18.58,39.735044,-8.815128000000016,999-8897
2026-02-02 05:28:10.600999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,24.08,39.735006,-8.815150000000017,354-4568
2026-02-02 05:28:09.590999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,22.07,39.734957,-8.815174000000013,339-2792
2026-02-02 05:28:08.582999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,20.09,39.734908,-8.815208000000013,366-6730
2026-02-02 05:28:07.572999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,19.15,39.734873,-8.815242000000012,366-3917
2026-02-02 05:28:06.565999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,19.69,39.734836,-8.815269000000015,779-8797
2026-02-02 05:28:05.557999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,23.94,39.73478,-8.815269000000015,758-6589
2026-02-02 05:28:04.550999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,22.5,39.734722000000005,-8.815302000000017,340-2855
2026-02-02 05:28:03.541999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,22.39,39.73468200000001,-8.815347000000017,757-5777
2026-02-02 05:28:02.532999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,23.15,39.734625,-8.815369000000018,759-6977
2026-02-02 05:28:01.525999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,23.0,39.734574,-8.815399000000014,978-9677
2026-02-02 05:28:00.517999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,21.06,39.734522,-8.815428000000011,360-7404
2026-02-02 05:27:59.507999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,22.1,39.734480000000005,-8.815458000000007,988-9995
2026-02-02 05:27:58.497999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,19.33,39.734417,-8.815476000000018,785-9859
2026-02-02 05:27:57.486999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,34.16,39.734368,-8.815483000000015,405-8753
2026-02-02 05:27:56.476999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,27.04,39.734328000000005,-8.815563000000012,348-6720
2026-02-02 05:27:55.468999999,samsung,SM-S901E , airtel,LTE (4G),-84,-18.0,-2.0,412.0,16.0,16.0,21.96,39.734259,-8.81559200000001,777-8566
2026-02-02 05:27:54.458999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,26.64,39.734213,-8.815617000000017,796-7795
2026-02-02 05:27:53.449999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,19.19,39.734155,-8.815647000000013,798-6788
2026-02-02 05:27:52.441999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,21.49,39.734104,-8.815684000000005,789-5997
2026-02-02 05:27:51.433999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,25.06,39.734063000000006,-8.815707000000018,756-9578
2026-02-02 05:27:50.426999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,23.47,39.733998,-8.815739000000008,393-6376
2026-02-02 05:27:49.417999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,25.63,39.733934000000005,-8.815778000000009,383-6544
2026-02-02 05:27:48.405999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,27.14,39.73389400000001,-8.815814000000017,777-9779
2026-02-02 05:27:47.399999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,25.49,39.733818,-8.815849000000014,976-5567
2026-02-02 05:27:46.388999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,32.08,39.733791,-8.815880000000007,340-2855
2026-02-02 05:27:45.382999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,37.4,39.733724,-8.815917000000013,346-7302
2026-02-02 05:27:44.378999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,35.1,39.733648,-8.815973000000014,987-7795
2026-02-02 05:27:43.372999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,34.49,39.733556,-8.816020000000009,785-7966
2026-02-02 05:27:42.362999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,30.71,39.73346,-8.816067000000018,796-9989
2026-02-02 05:27:41.355999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,25.85,39.733372,-8.816072000000005,383-4802
2026-02-02 05:27:40.350999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,27.94,39.733318,-8.816106000000005,390-5267
2026-02-02 05:27:39.342999999,samsung,SM-S901E , airtel,LTE (4G),-89,-13.0,-4.0,450.0,16.0,16.0,36.5,39.73328,-8.816155000000009,372-2990
2026-02-02 05:27:38.336999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,32.8,39.733198,-8.816201000000007,797-9899
2026-02-02 05:27:37.330999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,33.77,39.733121,-8.816238000000013,418-3181
2026-02-02 05:27:36.317999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,36.86,39.733054,-8.816288000000014,378-5633
2026-02-02 05:27:35.308999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.46,39.732969,-8.816333000000014,395-7923
2026-02-02 05:27:34.304999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.74,39.73288,-8.816378000000014,328-3402
2026-02-02 05:27:33.297999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.48,39.732798,-8.816421000000005,975-9757
2026-02-02 05:27:32.289999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,36.29,39.732706,-8.816479000000015,375-5547
2026-02-02 05:27:31.283999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,37.15,39.732621,-8.816519000000014,985-9778
2026-02-02 05:27:30.274999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,37.84,39.73254,-8.816568000000018,374-7787
2026-02-02 05:27:29.268999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.52,39.732458,-8.816619000000017,415-8164
2026-02-02 05:27:28.263999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.2,39.732375000000005,-8.816668000000007,347-7741
2026-02-02 05:27:27.255999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.48,39.732298,-8.816715000000016,778-5665
2026-02-02 05:27:26.249999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.63,39.732209,-8.816758000000007,356-3448
2026-02-02 05:27:25.243999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.67,39.732123,-8.816804000000005,987-5758
2026-02-02 05:27:24.235999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.59,39.732032,-8.816853000000009,392-2555
2026-02-02 05:27:23.228999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,40.28,39.731946,-8.816907000000015,755-6889
2026-02-02 05:27:22.222999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.02,39.731856,-8.816959000000011,789-5756
2026-02-02 05:27:21.213999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.95,39.731769,-8.817005000000009,795-6579
2026-02-02 05:27:20.207999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,41.18,39.731684,-8.817056000000008,343-3340
2026-02-02 05:27:19.200999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.7,39.731593,-8.817112000000009,336-2829
2026-02-02 05:27:18.190999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.56,39.73151,-8.817165000000017,419-4310
2026-02-02 05:27:17.183999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.6,39.731429000000006,-8.817218000000011,365-9696
2026-02-02 05:27:16.178999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.17,39.73134,-8.81726900000001,775-7777
2026-02-02 05:27:15.170999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,40.68,39.731259,-8.817315000000008,789-9595
2026-02-02 05:27:14.163999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,40.5,39.731178,-8.817370000000011,368-5612
2026-02-02 05:27:13.156999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,38.99,39.731085,-8.817422000000008,410-7789
2026-02-02 05:27:12.149999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,40.32,39.730996000000005,-8.817469000000017,344-9347
2026-02-02 05:27:11.144999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,41.87,39.730904,-8.817520000000016,370-7574
2026-02-02 05:27:10.138999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.24,39.730805,-8.817566000000014,346-5053
2026-02-02 05:27:09.131999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,37.22,39.730714000000006,-8.817613000000009,979-9789
2026-02-02 05:27:08.125999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,41.4,39.730543,-8.817710000000005,386-8690
2026-02-02 05:27:07.117999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,41.4,39.730543,-8.817710000000005,797-9787
2026-02-02 05:27:06.108999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,40.46,39.730358,-8.81782100000001,795-7998
2026-02-02 05:27:05.098999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,41.47,39.73027,-8.817878000000007,999-9999
2026-02-02 05:27:04.084999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.6,39.730174000000005,-8.817929000000007,798-9599
2026-02-02 05:27:03.076999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,39.24,39.730092,-8.817981000000017,374-8187
2026-02-02 05:27:02.066999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,42.19,39.730005000000006,-8.818039000000013,757-5897
2026-02-02 05:27:01.060999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,40.86,39.729913,-8.818084000000013,398-3834
2026-02-02 05:27:00.053999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,40.75,39.729823,-8.81813600000001,977-7977
2026-02-02 05:26:59.045999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,40.03,39.729735000000005,-8.818190000000016,403-6419
2026-02-02 05:26:58.038999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,41.29,39.729657,-8.818241000000015,787-6895
2026-02-02 05:26:57.027999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,41.69,39.729572000000005,-8.818302000000017,778-8779
2026-02-02 05:26:56.014999999,samsung,SM-S901E , airtel,LTE (4G),-88,-14.0,8.0,88.0,16.0,16.0,42.48,39.729477,-8.818346000000005,377-8608
2026-02-02 05:26:55.007999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,16.0,16.0,37.98,39.729383,-8.818419000000006,381-9367
2026-02-02 05:26:53.999999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,20.0,18.0,42.84,39.729287,-8.818461000000013,788-8797
2026-02-02 05:26:52.989999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,20.0,18.0,36.9,39.729183000000006,-8.818526000000006,375-2522
2026-02-02 05:26:51.982999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,20.0,18.0,39.35,39.729105,-8.818581000000009,777-7957
2026-02-02 05:26:50.976999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,20.0,18.0,38.05,39.72901400000001,-8.818626000000009,354-5689
2026-02-02 05:26:49.967999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,20.0,18.0,43.16,39.728923,-8.818677000000008,411-2284
2026-02-02 05:26:48.956999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,33.0,18.0,42.08,39.728837,-8.818724000000017,766-6778
2026-02-02 05:26:47.934999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,33.0,18.0,42.88,39.728741,-8.818771000000012,397-8162
2026-02-02 05:26:46.927999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,33.0,18.0,41.47,39.72864,-8.818829000000008,996-5799
2026-02-02 05:26:45.919999999,samsung,SM-S901E , airtel,LTE (4G),-93,-13.0,-3.0,452.0,41.0,18.0,40.25,39.728542,-8.81887900000001,768-7795
